                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                0.66739,                0.44726,                 1.0674,                0.95163,                 0.9067,                0.95324,                 0.7699,                0.77948,                0.39678,                 1.1524,             0.00026868,             0.00026868,             0.00026868
                     65,                0.68202,                0.44198,                 1.0741,                0.95599,                0.90968,                0.95784,                   0.77,                0.78375,                0.39857,                 1.1444,             0.00026161,             0.00026161,             0.00026161
                     66,                 0.6807,                0.45087,                 1.0728,                0.95796,                0.90363,                0.95608,                0.77363,                0.77865,                0.40373,                 1.1509,             0.00025454,             0.00025454,             0.00025454
                     67,                0.67606,                0.43501,                 1.0591,                0.95186,                0.90177,                0.95403,                  0.768,                0.78692,                0.40901,                 1.1452,             0.00024747,             0.00024747,             0.00024747
                     68,                0.66938,                0.44228,                 1.0708,                0.95998,                 0.9158,                0.96229,                0.77588,                0.77378,                0.38709,                 1.1398,              0.0002404,              0.0002404,              0.0002404
                     69,                0.66941,                0.43715,                 1.0631,                0.94988,                 0.9148,                0.95832,                0.77555,                0.76998,                0.38399,                 1.1428,             0.00023334,             0.00023334,             0.00023334
                     70,                0.65799,                0.44369,                 1.0501,                0.94238,                0.90968,                0.95274,                0.77021,                0.78123,                0.40957,                 1.1401,             0.00022627,             0.00022627,             0.00022627
                     71,                0.69335,                0.46106,                 1.0815,                0.95035,                0.90902,                0.95736,                0.77665,                0.77763,                0.38613,                 1.1432,              0.0002192,              0.0002192,              0.0002192
                     72,                 0.6669,                0.42304,                 1.0567,                0.96538,                0.89566,                0.95421,                0.77165,                0.79062,                0.41121,                  1.152,             0.00021213,             0.00021213,             0.00021213
                     73,                 0.6688,                0.43745,                 1.0683,                0.94915,                0.91252,                0.95743,                0.77592,                0.78087,                0.39179,                 1.1454,             0.00020506,             0.00020506,             0.00020506
                     74,                0.65323,                0.44355,                 1.0555,                0.95628,                0.91201,                0.95886,                0.77779,                0.76776,                 0.3854,                 1.1449,             0.00019799,             0.00019799,             0.00019799
                     75,                0.64952,                0.41543,                 1.0582,                0.94742,                0.90503,                0.95565,                 0.7758,                 0.7782,                0.40468,                 1.1401,             0.00019092,             0.00019092,             0.00019092
                     76,                0.65609,                0.42258,                  1.049,                0.96275,                0.91248,                0.95769,                0.77849,                0.76936,                0.38597,                 1.1408,             0.00018385,             0.00018385,             0.00018385
                     77,                0.69853,                0.45898,                 1.0929,                0.95856,                0.90467,                0.95144,                0.76896,                0.78593,                0.40041,                  1.151,             0.00017679,             0.00017679,             0.00017679
                     78,                0.64157,                0.41858,                 1.0486,                0.95983,                0.91207,                0.95962,                0.77736,                0.77344,                0.37947,                   1.14,             0.00016972,             0.00016972,             0.00016972
                     79,                0.66475,                0.42702,                 1.0652,                0.95976,                0.91054,                0.95727,                0.77824,                0.76649,                0.38587,                 1.1334,             0.00016265,             0.00016265,             0.00016265
                     80,                0.64123,                0.42191,                 1.0539,                0.95149,                0.90456,                0.95517,                0.77413,                0.77784,                0.41145,                 1.1399,             0.00015558,             0.00015558,             0.00015558
                     81,                 0.6502,                0.42912,                 1.0498,                  0.952,                0.91015,                0.95417,                 0.7745,                0.76688,                0.39904,                 1.1348,             0.00014851,             0.00014851,             0.00014851
                     82,                0.65298,                0.42426,                 1.0519,                0.94942,                0.90874,                0.95412,                0.77543,                0.77027,                0.40164,                 1.1384,             0.00014144,             0.00014144,             0.00014144
                     83,                0.65286,                0.42667,                 1.0598,                0.96458,                 0.9001,                0.95486,                0.77355,                0.77021,                0.39555,                 1.1357,             0.00013437,             0.00013437,             0.00013437
                     84,                0.63811,                 0.4229,                 1.0509,                0.95026,                0.91387,                0.95485,                0.77201,                0.78431,                0.41128,                 1.1446,             0.00012731,             0.00012731,             0.00012731
                     85,                0.65127,                0.43019,                 1.0583,                0.95247,                0.91387,                0.95754,                0.77626,                0.78017,                0.39381,                 1.1444,             0.00012024,             0.00012024,             0.00012024
                     86,                0.64337,                0.40507,                  1.047,                0.94909,                0.91126,                0.95624,                0.77584,                0.77577,                0.40353,                 1.1438,             0.00011317,             0.00011317,             0.00011317
                     87,                0.65244,                0.41215,                 1.0553,                0.95577,                0.90531,                 0.9557,                0.77601,                0.76551,                0.39342,                 1.1359,              0.0001061,              0.0001061,              0.0001061
                     88,                0.66641,                0.40904,                 1.0506,                0.95044,                0.91015,                0.95629,                0.77652,                0.76932,                0.39838,                 1.1409,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     89,                0.62919,                0.40187,                 1.0514,                0.95352,                0.90732,                0.95472,                0.77176,                 0.7832,                 0.3982,                 1.1451,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     90,                0.63285,                 0.3987,                  1.035,                0.94733,                0.91277,                0.95556,                0.77761,                0.77438,                0.38676,                 1.1413,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     91,                 0.5144,                0.29043,                 0.9665,                0.94888,                0.90922,                0.95314,                0.77201,                0.78748,                 0.3959,                 1.1506,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     92,                0.50936,                 0.2774,                0.95305,                0.95462,                0.90875,                0.95529,                0.77418,                0.79027,                0.39961,                 1.1529,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     93,                0.49837,                0.27128,                0.96278,                0.95185,                0.91434,                0.95623,                0.77666,                0.78386,                0.39005,                 1.1515,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     94,                0.48535,                0.26923,                0.95179,                0.95028,                0.91434,                0.95529,                0.77419,                 0.7901,                0.40199,                  1.151,              5.662e-05,              5.662e-05,              5.662e-05
                     95,                0.49178,                0.28683,                0.96464,                0.94833,                0.91435,                0.95569,                0.77642,                0.78391,                0.39533,                 1.1491,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     96,                 0.4803,                 0.2634,                0.94419,                0.95984,                0.90968,                0.95629,                 0.7777,                0.78097,                0.39235,                 1.1465,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     97,                0.49594,                0.26804,                0.96262,                0.96367,                0.90642,                0.95464,                0.77845,                 0.7733,                 0.3903,                  1.145,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     98,                0.50835,                0.28256,                0.97096,                0.96131,                0.90549,                0.95592,                0.78041,                0.77519,                0.38618,                 1.1446,             2.8346e-05,             2.8346e-05,             2.8346e-05
                     99,                0.46398,                 0.2515,                0.94364,                0.95874,                0.90689,                 0.9558,                 0.7791,                0.77706,                0.39067,                 1.1462,             2.1277e-05,             2.1277e-05,             2.1277e-05
                    100,                0.46356,                0.25741,                0.94285,                0.95495,                0.91061,                 0.9552,                0.77966,                 0.7746,                0.39223,                 1.1484,             1.4209e-05,             1.4209e-05,             1.4209e-05
