                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.75129,                0.47551,                 1.0614,                0.99527,                0.97689,                0.98705,                0.87336,                0.57287,                0.31035,                0.88429,               0.002575,               0.002575,               0.002575
                     77,                0.75437,                0.47625,                 1.0569,                0.99435,                0.97583,                0.98716,                0.87736,                0.57001,                0.30294,                0.88459,               0.002476,               0.002476,               0.002476
                     78,                0.77456,                 0.4746,                 1.0646,                0.99706,                 0.9732,                0.98725,                0.87882,                0.56884,                0.29855,                 0.8865,               0.002377,               0.002377,               0.002377
                     79,                0.77961,                0.47726,                 1.0737,                0.99623,                0.97735,                0.98751,                0.87932,                0.56383,                0.29126,                0.88497,               0.002278,               0.002278,               0.002278
                     80,                0.76914,                0.45796,                 1.0599,                0.99718,                0.97947,                0.98988,                0.88079,                0.56383,                0.28711,                0.88408,               0.002179,               0.002179,               0.002179
                     81,                0.75452,                0.45985,                  1.056,                0.99503,                0.97874,                0.98991,                0.88081,                  0.568,                0.28432,                0.88582,                0.00208,                0.00208,                0.00208
                     82,                 0.7529,                  0.471,                 1.0632,                0.99699,                0.97689,                0.99064,                0.88183,                0.56662,                0.28754,                 0.8856,               0.001981,               0.001981,               0.001981
                     83,                0.76157,                0.46144,                 1.0565,                0.99654,                0.97874,                0.99217,                 0.8826,                0.56117,                0.27804,                0.88261,               0.001882,               0.001882,               0.001882
                     84,                0.73748,                0.44767,                 1.0477,                0.99531,                0.98104,                0.99249,                0.88263,                0.55963,                  0.279,                0.87957,               0.001783,               0.001783,               0.001783
                     85,                0.76119,                0.46779,                 1.0515,                0.99651,                0.97874,                0.99051,                0.88201,                 0.5574,                0.28087,                0.87718,               0.001684,               0.001684,               0.001684
                     86,                0.74906,                0.45771,                 1.0501,                0.99751,                0.97874,                0.99157,                0.88302,                0.55916,                0.27816,                0.87787,               0.001585,               0.001585,               0.001585
                     87,                0.72654,                0.43784,                 1.0382,                0.99727,                0.97782,                0.99055,                0.88265,                0.55659,                0.28221,                0.87623,               0.001486,               0.001486,               0.001486
                     88,                0.74033,                 0.4493,                 1.0463,                0.99632,                0.97782,                0.99003,                0.88275,                0.55553,                0.28228,                0.87556,               0.001387,               0.001387,               0.001387
                     89,                0.72909,                0.45118,                 1.0457,                0.99717,                0.97748,                0.99114,                0.88449,                0.55075,                0.27945,                0.87374,               0.001288,               0.001288,               0.001288
                     90,                 0.7143,                0.43673,                 1.0368,                0.99604,                0.97874,                0.99056,                0.88327,                0.55199,                0.28106,                0.87473,               0.001189,               0.001189,               0.001189
                     91,                0.60959,                0.31139,                0.94642,                 0.9968,                0.97967,                0.99198,                 0.8848,                0.54944,                0.27583,                0.87386,                0.00109,                0.00109,                0.00109
                     92,                0.59196,                0.30098,                0.93954,                0.99624,                0.97895,                0.99244,                 0.8852,                0.54811,                0.27576,                0.87345,               0.000991,               0.000991,               0.000991
                     93,                0.58321,                0.29019,                0.93929,                0.99497,                0.97967,                0.99284,                0.88702,                0.54675,                0.27171,                0.87283,               0.000892,               0.000892,               0.000892
                     94,                0.57052,                0.28058,                0.93244,                0.99812,                0.97933,                 0.9926,                0.88644,                0.54524,                0.26987,                0.87207,               0.000793,               0.000793,               0.000793
                     95,                 0.5637,                0.28459,                0.93226,                0.99812,                0.98002,                0.99301,                0.88712,                0.54427,                0.27005,                0.87206,               0.000694,               0.000694,               0.000694
                     96,                0.56655,                0.28534,                0.93282,                0.99776,                0.98152,                0.99257,                 0.8884,                0.54433,                0.27262,                0.87183,               0.000595,               0.000595,               0.000595
                     97,                0.54225,                0.26914,                0.92534,                0.99812,                 0.9814,                0.99074,                0.88623,                0.54353,                0.27158,                0.87156,               0.000496,               0.000496,               0.000496
                     98,                0.56068,                0.27549,                0.93005,                0.99506,                0.98059,                0.98988,                 0.8853,                0.54391,                0.27193,                0.87159,               0.000397,               0.000397,               0.000397
                     99,                0.54091,                0.26397,                0.91885,                0.99407,                0.98059,                 0.9904,                0.88524,                0.54425,                 0.2713,                0.87111,               0.000298,               0.000298,               0.000298
                    100,                0.55518,                0.26474,                0.92302,                0.99312,                0.98059,                0.99173,                0.88675,                0.54376,                 0.2714,                0.87079,               0.000199,               0.000199,               0.000199
